vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_location_id,pickup_zone_name,pickup_borough,dropoff_location_id,dropoff_zone_name,dropoff_borough,is_inter_borough,trip_distance,trip_duration_mins,avg_speed_mph,fare_amount,tip_amount,tip_percentage,total_cost,cost_per_mile,pickup_hour,pickup_day,pickup_month,pickup_year,day_type,time_of_day,payment_type,rate_code
2,2018-03-15T12:03:00.000+02:00,2018-03-15T12:07:00.000+02:00,5.0,113,Greenwich Village North,Manhattan,144,Little Italy/NoLiTa,Manhattan,false,0.75,4.0,11.25,5.0,1.16,23.2,6.96,6.666666666666667,12,5,3,2018,weekday,midday,1,1
2,2018-06-21T11:18:00.000+02:00,2018-06-21T11:56:00.000+02:00,1.0,163,Midtown North,Manhattan,144,Little Italy/NoLiTa,Manhattan,false,4.2,38.0,6.631578947368421,23.5,0.0,0.0,24.3,5.595238095238095,11,5,6,2018,weekday,midday,2,1
1,2018-06-08T22:42:00.000+02:00,2018-06-08T22:48:00.000+02:00,1.0,79,East Village,Manhattan,114,Greenwich Village South,Manhattan,false,0.9,6.0,9.0,6.0,1.45,24.166666666666668,8.75,6.666666666666666,22,6,6,2018,weekday,night,1,1
1,2018-01-26T13:30:00.000+02:00,2018-01-26T13:44:00.000+02:00,1.0,140,Lenox Hill East,Manhattan,141,Lenox Hill West,Manhattan,false,0.8,14.0,3.428571428571429,10.0,0.0,0.0,10.8,12.5,13,6,1,2018,weekday,midday,2,1
1,2018-03-30T00:24:00.000+02:00,2018-03-30T00:28:00.000+02:00,1.0,234,Union Sq,Manhattan,113,Greenwich Village North,Manhattan,false,0.9,4.0,13.5,5.0,1.25,25.0,7.55,5.555555555555555,0,6,3,2018,weekday,night,1,1
2,2018-12-04T23:48:00.000+02:00,2018-12-05T00:11:00.000+02:00,1.0,230,Times Sq/Theatre District,Manhattan,229,Sutton Place/Turtle Bay North,Manhattan,false,4.54,23.0,11.843478260869565,18.0,0.0,0.0,19.3,3.9647577092511015,23,3,12,2018,weekday,night,2,1
2,2018-02-23T18:41:00.000+02:00,2018-02-23T18:51:00.000+02:00,2.0,142,Lincoln Square East,Manhattan,229,Sutton Place/Turtle Bay North,Manhattan,false,1.46,10.0,8.76,8.5,2.58,30.352941176470587,12.88,5.821917808219178,18,6,2,2018,weekday,evening_rush,1,1
1,2018-05-30T16:18:00.000+02:00,2018-05-30T16:35:00.000+02:00,1.0,231,TriBeCa/Civic Center,Manhattan,234,Union Sq,Manhattan,false,2.3,17.0,8.117647058823529,12.0,2.75,22.916666666666664,16.55,5.217391304347826,16,4,5,2018,weekday,evening_rush,1,1
1,2018-10-30T20:08:00.000+02:00,2018-10-30T20:25:00.000+02:00,1.0,4,Alphabet City,Manhattan,186,Penn Station/Madison Sq West,Manhattan,false,3.2,17.0,11.294117647058824,14.0,1.3,9.285714285714286,16.6,4.375,20,3,10,2018,weekday,night,1,1
1,2018-03-02T19:23:00.000+02:00,2018-03-02T19:33:00.000+02:00,1.0,239,Upper West Side South,Manhattan,263,Yorkville West,Manhattan,false,1.7,10.0,10.200000000000001,9.0,0.0,0.0,10.8,5.294117647058823,19,6,3,2018,weekday,evening_rush,3,1
2,2018-08-31T19:13:00.000+02:00,2018-08-31T19:26:00.000+02:00,5.0,186,Penn Station/Madison Sq West,Manhattan,186,Penn Station/Madison Sq West,Manhattan,false,0.84,13.0,3.8769230769230765,9.5,2.0,21.052631578947366,13.3,11.30952380952381,19,6,8,2018,weekday,evening_rush,1,1
1,2018-10-25T22:41:00.000+02:00,2018-10-25T23:06:00.000+02:00,1.0,237,Upper East Side South,Manhattan,198,Ridgewood,Queens,true,6.4,25.0,15.36,22.5,0.0,0.0,23.8,3.515625,22,5,10,2018,weekday,night,2,1
1,2018-11-30T16:20:00.000+02:00,2018-11-30T16:36:00.000+02:00,1.0,162,Midtown East,Manhattan,186,Penn Station/Madison Sq West,Manhattan,false,1.0,16.0,3.75,10.5,0.0,0.0,12.3,10.5,16,6,11,2018,weekday,evening_rush,2,1
2,2018-08-30T13:32:00.000+02:00,2018-08-30T14:03:00.000+02:00,1.0,48,Clinton East,Manhattan,140,Lenox Hill East,Manhattan,false,2.91,31.0,5.632258064516129,19.5,0.0,0.0,20.3,6.701030927835051,13,5,8,2018,weekday,midday,2,1
2,2018-03-14T08:55:00.000+02:00,2018-03-14T09:09:00.000+02:00,5.0,239,Upper West Side South,Manhattan,237,Upper East Side South,Manhattan,false,1.68,14.0,7.199999999999999,10.5,2.26,21.523809523809522,13.56,6.25,8,4,3,2018,weekday,morning_rush,1,1
1,2018-08-04T11:31:00.000+02:00,2018-08-04T11:46:00.000+02:00,1.0,246,West Chelsea/Hudson Yards,Manhattan,237,Upper East Side South,Manhattan,false,2.5,15.0,10.0,12.0,3.8,31.666666666666664,16.6,4.8,11,7,8,2018,weekend,midday,1,1
1,2018-03-24T08:45:00.000+02:00,2018-03-24T08:51:00.000+02:00,1.0,234,Union Sq,Manhattan,161,Midtown Center,Manhattan,false,1.7,6.0,17.0,7.0,2.2,31.428571428571434,10.0,4.11764705882353,8,7,3,2018,weekend,morning_rush,1,1
1,2018-12-15T21:12:00.000+02:00,2018-12-15T21:27:00.000+02:00,1.0,229,Sutton Place/Turtle Bay North,Manhattan,163,Midtown North,Manhattan,false,1.3,15.0,5.2,10.0,2.0,20.0,13.3,7.692307692307692,21,7,12,2018,weekend,night,1,1
2,2018-05-08T19:14:00.000+02:00,2018-05-08T19:17:00.000+02:00,5.0,144,Little Italy/NoLiTa,Manhattan,144,Little Italy/NoLiTa,Manhattan,false,0.21,3.0,4.199999999999999,4.0,0.45,11.25,6.25,19.047619047619047,19,3,5,2018,weekday,evening_rush,1,1
2,2018-04-01T17:38:00.000+02:00,2018-04-01T18:16:00.000+02:00,1.0,211,SoHo,Manhattan,230,Times Sq/Theatre District,Manhattan,false,3.33,38.0,5.257894736842106,23.5,4.86,20.680851063829788,29.16,7.057057057057057,17,1,4,2018,weekend,evening_rush,1,1
2,2018-09-10T15:45:00.000+02:00,2018-09-10T15:54:00.000+02:00,1.0,97,Fort Greene,Brooklyn,45,Chinatown,Manhattan,true,2.22,9.0,14.800000000000002,9.5,0.0,0.0,10.3,4.279279279279279,15,2,9,2018,weekday,midday,2,1
2,2018-10-24T14:03:00.000+02:00,2018-10-24T14:14:00.000+02:00,2.0,163,Midtown North,Manhattan,239,Upper West Side South,Manhattan,false,1.4,11.0,7.636363636363637,9.0,0.0,0.0,9.8,6.428571428571429,14,4,10,2018,weekday,midday,2,1
1,2018-11-23T23:49:00.000+02:00,2018-11-23T23:59:00.000+02:00,1.0,114,Greenwich Village South,Manhattan,107,Gramercy,Manhattan,false,1.9,10.0,11.4,9.0,0.0,0.0,10.3,4.736842105263158,23,6,11,2018,weekday,night,2,1
1,2018-06-08T16:21:00.000+02:00,2018-06-08T16:23:00.000+02:00,1.0,239,Upper West Side South,Manhattan,238,Upper West Side North,Manhattan,false,0.5,2.0,15.0,3.5,1.0,28.57142857142857,6.3,7.0,16,6,6,2018,weekday,evening_rush,1,1
1,2018-08-07T11:03:00.000+02:00,2018-08-07T11:25:00.000+02:00,2.0,230,Times Sq/Theatre District,Manhattan,231,TriBeCa/Civic Center,Manhattan,false,4.5,22.0,12.272727272727273,18.5,5.0,27.027027027027028,24.3,4.111111111111111,11,3,8,2018,weekday,midday,1,1
2,2018-04-07T12:48:00.000+02:00,2018-04-07T12:52:00.000+02:00,1.0,249,West Village,Manhattan,158,Meatpacking/West Village West,Manhattan,false,0.38,4.0,5.7,4.5,3.0,66.66666666666666,8.3,11.842105263157894,12,7,4,2018,weekend,midday,1,1
1,2018-09-24T18:25:00.000+02:00,2018-09-24T18:38:00.000+02:00,1.0,68,East Chelsea,Manhattan,48,Clinton East,Manhattan,false,2.5,13.0,11.538461538461538,11.0,0.0,0.0,12.8,4.4,18,2,9,2018,weekday,evening_rush,2,1
1,2018-03-09T06:51:00.000+02:00,2018-03-09T07:23:00.000+02:00,2.0,261,World Trade Center,Manhattan,138,LaGuardia Airport,Queens,true,13.6,32.0,25.5,40.5,9.4,23.20987654320988,56.459999999999994,2.9779411764705883,6,6,3,2018,weekday,morning_rush,1,1
2,2018-10-22T10:24:00.000+02:00,2018-10-22T10:43:00.000+02:00,1.0,87,Financial District North,Manhattan,233,UN/Turtle Bay South,Manhattan,false,5.01,19.0,15.821052631578947,18.0,4.7,26.111111111111114,23.5,3.5928143712574854,10,2,10,2018,weekday,midday,1,1
2,2018-04-10T22:17:00.000+02:00,2018-04-10T22:35:00.000+02:00,2.0,236,Upper East Side North,Manhattan,90,Flatiron,Manhattan,false,3.71,18.0,12.366666666666667,14.5,3.95,27.241379310344826,19.75,3.908355795148248,22,3,4,2018,weekday,night,1,1
2,2018-03-11T19:44:00.000+02:00,2018-03-11T19:52:00.000+02:00,2.0,164,Midtown South,Manhattan,114,Greenwich Village South,Manhattan,false,1.52,8.0,11.4,7.5,1.24,16.53333333333333,9.540000000000001,4.934210526315789,19,1,3,2018,weekend,evening_rush,1,1
2,2018-03-15T07:51:00.000+02:00,2018-03-15T08:04:00.000+02:00,1.0,229,Sutton Place/Turtle Bay North,Manhattan,137,Kips Bay,Manhattan,false,1.56,13.0,7.2,10.0,2.16,21.6,12.96,6.41025641025641,7,5,3,2018,weekday,morning_rush,1,1
1,2018-09-18T01:58:00.000+02:00,2018-09-18T02:25:00.000+02:00,1.0,226,Sunnyside,Queens,226,Sunnyside,Queens,false,4.5,27.0,10.0,20.0,0.0,0.0,21.3,4.444444444444445,1,3,9,2018,weekday,night,2,1
1,2018-12-04T06:41:00.000+02:00,2018-12-04T06:54:00.000+02:00,1.0,231,TriBeCa/Civic Center,Manhattan,100,Garment District,Manhattan,false,2.8,13.0,12.923076923076922,11.0,1.18,10.727272727272727,12.98,3.928571428571429,6,3,12,2018,weekday,morning_rush,1,1
1,2018-01-13T18:01:00.000+02:00,2018-01-13T18:20:00.000+02:00,1.0,239,Upper West Side South,Manhattan,90,Flatiron,Manhattan,false,4.3,19.0,13.578947368421053,15.5,0.0,0.0,16.3,3.604651162790698,18,7,1,2018,weekend,evening_rush,2,1
1,2018-05-05T13:55:00.000+02:00,2018-05-05T14:08:00.000+02:00,2.0,164,Midtown South,Manhattan,68,East Chelsea,Manhattan,false,1.8,13.0,8.307692307692308,10.0,0.0,0.0,10.8,5.555555555555555,13,7,5,2018,weekend,midday,2,1
2,2018-10-24T14:48:00.000+02:00,2018-10-24T14:52:00.000+02:00,2.0,239,Upper West Side South,Manhattan,239,Upper West Side South,Manhattan,false,0.56,4.0,8.4,4.5,0.0,0.0,5.3,8.035714285714285,14,4,10,2018,weekday,midday,2,1
2,2018-01-30T20:32:00.000+02:00,2018-01-30T20:36:00.000+02:00,1.0,263,Yorkville West,Manhattan,236,Upper East Side North,Manhattan,false,0.31,4.0,4.65,4.0,0.0,0.0,5.3,12.903225806451614,20,3,1,2018,weekday,night,2,1
1,2018-03-12T10:57:00.000+02:00,2018-03-12T11:01:00.000+02:00,1.0,236,Upper East Side North,Manhattan,262,Yorkville East,Manhattan,false,0.8,4.0,12.0,5.0,1.15,23.0,6.95,6.25,10,2,3,2018,weekday,midday,1,1
1,2018-12-07T02:27:00.000+02:00,2018-12-07T02:32:00.000+02:00,1.0,68,East Chelsea,Manhattan,90,Flatiron,Manhattan,false,0.6,5.0,7.2,4.5,1.16,25.77777777777778,6.96,7.5,2,6,12,2018,weekday,night,1,1
1,2018-08-19T17:50:00.000+02:00,2018-08-19T17:57:00.000+02:00,1.0,230,Times Sq/Theatre District,Manhattan,143,Lincoln Square West,Manhattan,false,1.2,7.0,10.285714285714285,7.5,1.65,22.0,9.950000000000001,6.25,17,1,8,2018,weekend,evening_rush,1,1
2,2018-02-06T18:57:00.000+02:00,2018-02-06T19:15:00.000+02:00,1.0,263,Yorkville West,Manhattan,148,Lower East Side,Manhattan,false,5.93,18.0,19.766666666666666,19.0,5.2,27.368421052631582,26.0,3.204047217537943,18,3,2,2018,weekday,evening_rush,1,1
2,2018-04-25T21:26:00.000+02:00,2018-04-25T21:29:00.000+02:00,1.0,263,Yorkville West,Manhattan,141,Lenox Hill West,Manhattan,false,0.89,3.0,17.8,5.0,1.26,25.2,7.56,5.617977528089887,21,4,4,2018,weekday,night,1,1
1,2018-07-17T20:10:00.000+02:00,2018-07-17T20:40:00.000+02:00,1.0,132,JFK Airport,Queens,243,Washington Heights North,Manhattan,true,20.9,30.0,41.8,52.0,0.0,0.0,58.559999999999995,2.488038277511962,20,3,7,2018,weekday,night,2,2
1,2018-04-28T02:00:00.000+02:00,2018-04-28T02:11:00.000+02:00,1.0,238,Upper West Side North,Manhattan,246,West Chelsea/Hudson Yards,Manhattan,false,4.4,11.0,24.000000000000004,15.0,3.25,21.666666666666668,19.55,3.4090909090909087,2,7,4,2018,weekend,night,1,1
1,2018-06-09T09:45:00.000+02:00,2018-06-09T09:52:00.000+02:00,1.0,163,Midtown North,Manhattan,164,Midtown South,Manhattan,false,1.4,7.0,11.999999999999998,7.0,1.55,22.142857142857146,9.350000000000001,5.0,9,7,6,2018,weekend,morning_rush,1,1
2,2018-03-31T21:16:00.000+02:00,2018-03-31T21:21:00.000+02:00,2.0,249,West Village,Manhattan,90,Flatiron,Manhattan,false,0.63,5.0,7.5600000000000005,5.0,1.89,37.8,8.19,7.936507936507937,21,7,3,2018,weekend,night,1,1
1,2018-10-10T09:27:00.000+02:00,2018-10-10T09:37:00.000+02:00,1.0,79,East Village,Manhattan,234,Union Sq,Manhattan,false,0.9,10.0,5.4,7.5,0.0,0.0,8.3,8.333333333333334,9,4,10,2018,weekday,morning_rush,2,1
1,2018-09-25T14:52:00.000+02:00,2018-09-25T15:13:00.000+02:00,2.0,162,Midtown East,Manhattan,233,UN/Turtle Bay South,Manhattan,false,0.8,21.0,2.285714285714286,12.5,0.0,0.0,13.3,15.625,14,3,9,2018,weekday,midday,2,1
2,2018-03-04T10:59:00.000+02:00,2018-03-04T11:04:00.000+02:00,1.0,137,Kips Bay,Manhattan,162,Midtown East,Manhattan,false,0.82,5.0,9.84,5.5,1.58,28.72727272727273,7.88,6.707317073170732,10,1,3,2018,weekend,midday,1,1
1,2018-06-23T16:28:00.000+02:00,2018-06-23T16:31:00.000+02:00,2.0,211,SoHo,Manhattan,113,Greenwich Village North,Manhattan,false,0.6,3.0,11.999999999999998,4.5,1.05,23.333333333333332,6.35,7.5,16,7,6,2018,weekend,evening_rush,1,1
1,2018-06-22T14:11:00.000+02:00,2018-06-22T14:41:00.000+02:00,2.0,144,Little Italy/NoLiTa,Manhattan,263,Yorkville West,Manhattan,false,5.6,30.0,11.2,22.0,5.7,25.90909090909091,28.5,3.928571428571429,14,6,6,2018,weekday,midday,1,1
2,2018-12-17T23:18:00.000+02:00,2018-12-17T23:24:00.000+02:00,3.0,164,Midtown South,Manhattan,161,Midtown Center,Manhattan,false,1.44,6.0,14.399999999999999,6.5,1.1,16.923076923076923,8.9,4.513888888888889,23,2,12,2018,weekday,night,1,1
2,2018-07-14T13:00:00.000+02:00,2018-07-14T13:05:00.000+02:00,5.0,140,Lenox Hill East,Manhattan,233,UN/Turtle Bay South,Manhattan,false,1.34,5.0,16.080000000000002,6.5,0.0,0.0,7.3,4.850746268656716,13,7,7,2018,weekend,midday,2,1
1,2018-08-19T20:44:00.000+02:00,2018-08-19T20:50:00.000+02:00,3.0,107,Gramercy,Manhattan,148,Lower East Side,Manhattan,false,1.1,6.0,11.0,6.5,1.55,23.846153846153847,9.350000000000001,5.909090909090908,20,1,8,2018,weekend,night,1,1
2,2018-05-08T18:13:00.000+02:00,2018-05-08T18:33:00.000+02:00,1.0,231,TriBeCa/Civic Center,Manhattan,50,Clinton West,Manhattan,false,3.94,20.0,11.82,16.5,3.66,22.181818181818183,21.96,4.187817258883249,18,3,5,2018,weekday,evening_rush,1,1
1,2018-10-11T00:42:00.000+02:00,2018-10-11T00:53:00.000+02:00,1.0,264,,,264,,,false,2.4,11.0,13.090909090909092,10.0,2.8,27.999999999999996,14.100000000000001,4.166666666666667,0,5,10,2018,weekday,night,1,1
1,2018-07-30T08:51:00.000+02:00,2018-07-30T09:01:00.000+02:00,1.0,48,Clinton East,Manhattan,100,Garment District,Manhattan,false,0.8,10.0,4.800000000000001,7.5,1.66,22.133333333333333,9.96,9.375,8,2,7,2018,weekday,morning_rush,1,1
1,2018-03-20T21:24:00.000+02:00,2018-03-20T21:35:00.000+02:00,1.0,162,Midtown East,Manhattan,142,Lincoln Square East,Manhattan,false,1.5,11.0,8.181818181818182,8.5,1.95,22.941176470588236,11.75,5.666666666666667,21,3,3,2018,weekday,night,1,1
1,2018-05-27T16:49:00.000+02:00,2018-05-27T17:18:00.000+02:00,1.0,48,Clinton East,Manhattan,25,Boerum Hill,Brooklyn,true,7.5,29.0,15.517241379310345,26.0,5.35,20.576923076923077,32.15,3.466666666666667,16,1,5,2018,weekend,evening_rush,1,1
2,2018-05-09T09:17:00.000+02:00,2018-05-09T09:26:00.000+02:00,1.0,113,Greenwich Village North,Manhattan,107,Gramercy,Manhattan,false,0.53,9.0,3.5333333333333337,6.5,2.0,30.76923076923077,9.3,12.264150943396226,9,4,5,2018,weekday,morning_rush,1,1
2,2018-11-08T21:29:00.000+02:00,2018-11-08T21:32:00.000+02:00,2.0,238,Upper West Side North,Manhattan,238,Upper West Side North,Manhattan,false,0.68,3.0,13.6,4.5,0.0,0.0,5.8,6.617647058823529,21,5,11,2018,weekday,night,2,1
2,2018-04-14T23:39:00.000+02:00,2018-04-15T00:17:00.000+02:00,5.0,132,JFK Airport,Queens,25,Boerum Hill,Brooklyn,true,19.02,38.0,30.031578947368423,52.0,10.66,20.5,63.959999999999994,2.7339642481598316,23,7,4,2018,weekend,night,1,1
1,2018-05-01T11:43:00.000+02:00,2018-05-01T11:50:00.000+02:00,1.0,237,Upper East Side South,Manhattan,140,Lenox Hill East,Manhattan,false,0.5,7.0,4.285714285714286,5.5,1.25,22.727272727272727,7.55,11.0,11,3,5,2018,weekday,midday,1,1
2,2018-06-05T11:17:00.000+02:00,2018-06-05T12:02:00.000+02:00,1.0,45,Chinatown,Manhattan,263,Yorkville West,Manhattan,false,5.11,45.0,6.8133333333333335,27.5,5.66,20.581818181818182,33.959999999999994,5.38160469667319,11,3,6,2018,weekday,midday,1,1
2,2018-04-13T19:06:00.000+02:00,2018-04-13T19:21:00.000+02:00,1.0,107,Gramercy,Manhattan,237,Upper East Side South,Manhattan,false,2.25,15.0,9.0,11.5,2.66,23.130434782608695,15.96,5.111111111111111,19,6,4,2018,weekday,evening_rush,1,1
2,2018-12-23T08:00:00.000+02:00,2018-12-23T08:08:00.000+02:00,2.0,100,Garment District,Manhattan,249,West Village,Manhattan,false,1.86,8.0,13.950000000000001,8.0,2.2,27.500000000000004,11.0,4.301075268817204,8,1,12,2018,weekend,morning_rush,1,1
2,2018-10-08T17:58:00.000+02:00,2018-10-08T18:37:00.000+02:00,1.0,142,Lincoln Square East,Manhattan,217,South Williamsburg,Brooklyn,true,8.91,39.0,13.707692307692307,32.5,0.0,0.0,33.3,3.6475869809203143,17,2,10,2018,weekday,evening_rush,2,1
1,2018-03-31T13:19:00.000+02:00,2018-03-31T13:27:00.000+02:00,1.0,238,Upper West Side North,Manhattan,142,Lincoln Square East,Manhattan,false,1.6,8.0,12.0,8.0,0.0,0.0,8.8,5.0,13,7,3,2018,weekend,midday,2,1
2,2018-10-22T20:04:00.000+02:00,2018-10-22T20:11:00.000+02:00,1.0,140,Lenox Hill East,Manhattan,236,Upper East Side North,Manhattan,false,1.28,7.0,10.971428571428572,7.0,1.66,23.71428571428571,9.96,5.46875,20,2,10,2018,weekday,night,1,1
2,2018-03-19T00:48:00.000+02:00,2018-03-19T00:52:00.000+02:00,1.0,230,Times Sq/Theatre District,Manhattan,161,Midtown Center,Manhattan,false,0.59,4.0,8.85,4.5,0.0,0.0,5.8,7.627118644067797,0,2,3,2018,weekday,night,2,1
2,2018-11-26T14:57:00.000+02:00,2018-11-26T15:26:00.000+02:00,1.0,100,Garment District,Manhattan,236,Upper East Side North,Manhattan,false,3.76,29.0,7.779310344827586,18.0,3.76,20.888888888888886,22.56,4.787234042553192,14,2,11,2018,weekday,midday,1,1
2,2018-12-13T08:35:00.000+02:00,2018-12-13T08:47:00.000+02:00,2.0,141,Lenox Hill West,Manhattan,162,Midtown East,Manhattan,false,1.29,12.0,6.45,8.5,1.86,21.88235294117647,11.16,6.589147286821706,8,5,12,2018,weekday,morning_rush,1,1
2,2018-07-25T08:01:00.000+02:00,2018-07-25T08:16:00.000+02:00,2.0,74,East Harlem North,Manhattan,166,Morningside Heights,Manhattan,false,1.8,15.0,7.2,11.0,2.36,21.454545454545453,14.16,6.111111111111111,8,4,7,2018,weekday,morning_rush,1,1
1,2018-11-12T14:18:00.000+02:00,2018-11-12T14:26:00.000+02:00,1.0,263,Yorkville West,Manhattan,75,East Harlem South,Manhattan,false,0.8,8.0,6.0,7.5,1.65,22.0,9.950000000000001,9.375,14,2,11,2018,weekday,midday,1,1
2,2018-05-11T13:16:00.000+02:00,2018-05-11T13:24:00.000+02:00,5.0,237,Upper East Side South,Manhattan,237,Upper East Side South,Manhattan,false,0.94,8.0,7.05,7.0,1.17,16.71428571428571,8.97,7.446808510638299,13,6,5,2018,weekday,midday,1,1
1,2018-05-22T21:15:00.000+02:00,2018-05-22T21:25:00.000+02:00,2.0,239,Upper West Side South,Manhattan,237,Upper East Side South,Manhattan,false,1.9,10.0,11.4,9.5,0.0,0.0,10.8,5.0,21,3,5,2018,weekday,night,2,1
2,2018-06-28T21:03:00.000+02:00,2018-06-28T21:15:00.000+02:00,1.0,238,Upper West Side North,Manhattan,142,Lincoln Square East,Manhattan,false,2.2,12.0,11.0,10.0,2.26,22.599999999999998,13.56,4.545454545454545,21,5,6,2018,weekday,night,1,1
1,2018-11-26T11:28:00.000+02:00,2018-11-26T11:49:00.000+02:00,1.0,236,Upper East Side North,Manhattan,230,Times Sq/Theatre District,Manhattan,false,3.0,21.0,8.571428571428571,15.0,3.15,21.0,18.95,5.0,11,2,11,2018,weekday,midday,1,1
2,2018-10-28T11:56:00.000+02:00,2018-10-28T12:20:00.000+02:00,5.0,170,Murray Hill,Manhattan,138,LaGuardia Airport,Queens,true,8.89,24.0,22.225,29.5,6.0,20.33898305084746,42.059999999999995,3.3183352080989876,11,1,10,2018,weekend,midday,1,1
1,2018-04-26T14:46:00.000+02:00,2018-04-26T15:08:00.000+02:00,1.0,262,Yorkville East,Manhattan,239,Upper West Side South,Manhattan,false,1.8,22.0,4.909090909090909,14.5,0.0,0.0,15.3,8.055555555555555,14,5,4,2018,weekday,midday,2,1
2,2018-08-08T00:06:00.000+02:00,2018-08-08T00:12:00.000+02:00,1.0,13,Battery Park City,Manhattan,88,Financial District South,Manhattan,false,0.99,6.0,9.899999999999999,6.5,0.0,0.0,7.8,6.565656565656566,0,4,8,2018,weekday,night,2,1
2,2018-01-30T19:31:00.000+02:00,2018-01-30T19:38:00.000+02:00,5.0,186,Penn Station/Madison Sq West,Manhattan,163,Midtown North,Manhattan,false,1.17,7.0,10.028571428571428,7.0,1.76,25.142857142857146,10.56,5.982905982905983,19,3,1,2018,weekday,evening_rush,1,1
1,2018-02-21T13:56:00.000+02:00,2018-02-21T14:24:00.000+02:00,1.0,236,Upper East Side North,Manhattan,13,Battery Park City,Manhattan,false,8.7,28.0,18.642857142857142,28.5,5.85,20.526315789473685,35.15,3.2758620689655173,13,4,2,2018,weekday,midday,1,1
1,2018-04-23T17:00:00.000+02:00,2018-04-23T17:04:00.000+02:00,1.0,264,,,264,,,false,0.3,4.0,4.5,4.0,0.0,0.0,5.8,13.333333333333334,17,2,4,2018,weekday,evening_rush,2,1
1,2018-09-18T11:40:00.000+02:00,2018-09-18T11:50:00.000+02:00,1.0,236,Upper East Side North,Manhattan,142,Lincoln Square East,Manhattan,false,1.7,10.0,10.200000000000001,9.0,1.0,11.11111111111111,10.8,5.294117647058823,11,3,9,2018,weekday,midday,1,1
2,2018-01-20T22:59:00.000+02:00,2018-01-20T23:25:00.000+02:00,1.0,186,Penn Station/Madison Sq West,Manhattan,87,Financial District North,Manhattan,false,5.23,26.0,12.069230769230769,21.0,1.88,8.952380952380953,24.18,4.015296367112811,22,7,1,2018,weekend,night,1,1
2,2018-04-03T07:50:00.000+02:00,2018-04-03T08:09:00.000+02:00,1.0,166,Morningside Heights,Manhattan,140,Lenox Hill East,Manhattan,false,4.83,19.0,15.25263157894737,18.0,0.0,0.0,18.8,3.7267080745341614,7,3,4,2018,weekday,morning_rush,1,1
2,2018-11-28T18:30:00.000+02:00,2018-11-28T19:13:00.000+02:00,2.0,138,LaGuardia Airport,Queens,162,Midtown East,Manhattan,true,10.1,43.0,14.093023255813954,34.5,8.41,24.3768115942029,50.46999999999999,3.4158415841584158,18,4,11,2018,weekday,evening_rush,1,1
2,2018-03-15T09:08:00.000+02:00,2018-03-15T09:20:00.000+02:00,1.0,142,Lincoln Square East,Manhattan,68,East Chelsea,Manhattan,false,1.72,12.0,8.6,10.0,2.16,21.6,12.96,5.813953488372093,9,5,3,2018,weekday,morning_rush,1,1
1,2018-05-02T15:45:00.000+02:00,2018-05-02T15:53:00.000+02:00,1.0,75,East Harlem South,Manhattan,74,East Harlem North,Manhattan,false,1.3,8.0,9.75,7.0,1.95,27.857142857142858,9.75,5.384615384615384,15,4,5,2018,weekday,midday,1,1
1,2018-10-27T22:29:00.000+02:00,2018-10-27T22:59:00.000+02:00,2.0,50,Clinton West,Manhattan,4,Alphabet City,Manhattan,false,4.4,30.0,8.8,20.5,4.35,21.21951219512195,26.150000000000002,4.659090909090908,22,7,10,2018,weekend,night,1,1
1,2018-04-17T07:50:00.000+02:00,2018-04-17T08:05:00.000+02:00,1.0,43,Central Park,Manhattan,170,Murray Hill,Manhattan,false,1.8,15.0,7.2,11.0,2.35,21.363636363636367,14.15,6.111111111111111,7,3,4,2018,weekday,morning_rush,1,1
1,2018-08-05T10:44:00.000+02:00,2018-08-05T11:00:00.000+02:00,1.0,162,Midtown East,Manhattan,186,Penn Station/Madison Sq West,Manhattan,false,2.1,16.0,7.875,12.0,0.0,0.0,12.8,5.714285714285714,10,1,8,2018,weekend,midday,2,1
2,2018-09-21T06:51:00.000+02:00,2018-09-21T07:15:00.000+02:00,1.0,162,Midtown East,Manhattan,138,LaGuardia Airport,Queens,true,8.78,24.0,21.949999999999996,28.0,8.64,30.85714285714286,43.199999999999996,3.189066059225513,6,6,9,2018,weekday,morning_rush,1,1
2,2018-03-19T08:54:00.000+02:00,2018-03-19T09:16:00.000+02:00,1.0,107,Gramercy,Manhattan,237,Upper East Side South,Manhattan,false,2.72,22.0,7.418181818181819,15.0,0.0,0.0,15.8,5.514705882352941,8,2,3,2018,weekday,morning_rush,2,1
2,2018-03-02T07:03:00.000+02:00,2018-03-02T07:15:00.000+02:00,1.0,151,Manhattan Valley,Manhattan,237,Upper East Side South,Manhattan,false,2.71,12.0,13.549999999999999,11.0,2.36,21.454545454545453,14.16,4.059040590405904,7,6,3,2018,weekday,morning_rush,1,1
